Date,High,Low,Open,Close,Volume,Adj Close
2020-07-20,180.0500030517578,175.0500030517578,175.2899932861328,179.88999938964844,366400,179.88999938964844
2020-07-21,184.02000427246094,179.63999938964844,183.3300018310547,179.99000549316406,336600,179.99000549316406
2020-07-22,181.6699981689453,176.32000732421875,179.02999877929688,177.94000244140625,254400,177.94000244140625
2020-07-23,182.35000610351562,177.41000366210938,177.69000244140625,178.74000549316406,245600,178.74000549316406
2020-07-24,179.1999969482422,173.05999755859375,174.83999633789062,175.2899932861328,383700,175.2899932861328
2020-07-27,183.74000549316406,175.00999450683594,176.92999267578125,183.07000732421875,280700,183.07000732421875
2020-07-28,183.35000610351562,180.1199951171875,181.72000122070312,180.52999877929688,279800,180.52999877929688
2020-07-29,183.8300018310547,180.69000244140625,181.8699951171875,181.5,411000,181.5
2020-07-30,182.47999572753906,176.86000061035156,178.25,180.97000122070312,385000,180.97000122070312
2020-07-31,182.0500030517578,177.05999755859375,181.77999877929688,179.00999450683594,529800,179.00999450683594
2020-08-03,183.44000244140625,178.9600067138672,180.61000061035156,180.00999450683594,497900,180.00999450683594
2020-08-04,177.8800048828125,161.0500030517578,177.8800048828125,167.66000366210938,879200,167.66000366210938
2020-08-05,173.25,165.1199951171875,171.10000610351562,166.6699981689453,366400,166.6699981689453
2020-08-06,166.94000244140625,163.57000732421875,166.9199981689453,165.02000427246094,474900,165.02000427246094
2020-08-07,164.5399932861328,161.22000122070312,164.5399932861328,163.25999450683594,392900,163.25999450683594
2020-08-10,164.52999877929688,157.38999938964844,162.6300048828125,158.1999969482422,474700,158.1999969482422
2020-08-11,162.27999877929688,156.47000122070312,157.5399932861328,158.94000244140625,558700,158.94000244140625
2020-08-12,162.0500030517578,159.02000427246094,160.3800048828125,160.75,364600,160.75
2020-08-13,162.05999755859375,158.60000610351562,160.4499969482422,160.00999450683594,263300,160.00999450683594
2020-08-14,161.1199951171875,157.5,159.89999389648438,158.25,214300,158.25
2020-08-17,162.77000427246094,159.2899932861328,159.2899932861328,161.6999969482422,178000,161.6999969482422
2020-08-18,160.27999877929688,154.4499969482422,160.27999877929688,154.88999938964844,362100,154.88999938964844
2020-08-19,156.99000549316406,153.4499969482422,155.94000244140625,154.24000549316406,245900,154.24000549316406
2020-08-20,153.97999572753906,149.80999755859375,153.69000244140625,150.44000244140625,377400,150.44000244140625
2020-08-21,152.2899932861328,149.50999450683594,150.64999389648438,150.5800018310547,209700,150.5800018310547
2020-08-24,154.2899932861328,150.55999755859375,150.92999267578125,151.74000549316406,232500,151.74000549316406
2020-08-25,153.49000549316406,151.07000732421875,151.52999877929688,152.5800018310547,237500,152.5800018310547
2020-08-26,157.13999938964844,152.11000061035156,153.25999450683594,156.66000366210938,271200,156.66000366210938
2020-08-27,157.07000732421875,154.0800018310547,156.07000732421875,155.30999755859375,312500,155.30999755859375
2020-08-28,160.4600067138672,154.19000244140625,156.14999389648438,159.64999389648438,247100,159.64999389648438
2020-08-31,162.24000549316406,159.69000244140625,160.69000244140625,161.72999572753906,304200,161.72999572753906
2020-09-01,162.44000244140625,158.5800018310547,161.3699951171875,160.82000732421875,245000,160.82000732421875
2020-09-02,168.6699981689453,160.8000030517578,161.83999633789062,168.4499969482422,331600,168.4499969482422
2020-09-03,166.47000122070312,160.4600067138672,166.32000732421875,163.1999969482422,497300,163.1999969482422
2020-09-04,164.82000732421875,159.0,162.36000061035156,162.64999389648438,309000,162.64999389648438
2020-09-08,163.27999877929688,156.49000549316406,159.2100067138672,161.0,324000,161.0
2020-09-09,166.42999267578125,161.0,163.75,164.88999938964844,334900,164.88999938964844
2020-09-10,168.0800018310547,158.92999267578125,166.85000610351562,159.3000030517578,241600,159.3000030517578
2020-09-11,162.5800018310547,157.49000549316406,159.11000061035156,158.52999877929688,234800,158.52999877929688
2020-09-14,163.6199951171875,160.2899932861328,161.2899932861328,162.8800048828125,205000,162.8800048828125
2020-09-15,166.99000549316406,164.7100067138672,165.10000610351562,166.2100067138672,166800,166.2100067138672
2020-09-16,170.42999267578125,167.44000244140625,167.44000244140625,168.3699951171875,270800,168.3699951171875
2020-09-17,169.00999450683594,164.86000061035156,164.86000061035156,168.8000030517578,162000,168.8000030517578
2020-09-18,170.1999969482422,166.1699981689453,168.4499969482422,167.22000122070312,356300,167.22000122070312
2020-09-21,164.0,156.6300048828125,163.4600067138672,157.7899932861328,294400,157.7899932861328
2020-09-22,162.47000122070312,157.9499969482422,158.97000122070312,162.27999877929688,146400,162.27999877929688
2020-09-23,165.72000122070312,158.97999572753906,161.2899932861328,160.10000610351562,220900,160.10000610351562
2020-09-24,164.61000061035156,159.22000122070312,159.63999938964844,163.4600067138672,203500,163.4600067138672
2020-09-25,165.1999969482422,160.8800048828125,163.24000549316406,164.97999572753906,169100,164.97999572753906
2020-09-28,167.92999267578125,165.55999755859375,167.92999267578125,167.22000122070312,123900,167.22000122070312
2020-09-29,169.33999633789062,166.35000610351562,167.80999755859375,168.25999450683594,103800,168.25999450683594
2020-09-30,171.85000610351562,166.58999633789062,168.61000061035156,169.97000122070312,166600,169.97000122070312
2020-10-01,176.97000122070312,171.38999938964844,171.63999938964844,173.0,204700,173.0
2020-10-02,170.72999572753906,167.8800048828125,168.8300018310547,168.8300018310547,147300,168.8300018310547
2020-10-05,174.52000427246094,170.77000427246094,170.77000427246094,173.8800048828125,145400,173.8800048828125
2020-10-06,177.41000366210938,172.00999450683594,173.22000122070312,173.97000122070312,122900,173.97000122070312
2020-10-07,177.82000732421875,175.27000427246094,176.22999572753906,176.4499969482422,175200,176.4499969482422
2020-10-08,179.9199981689453,175.8800048828125,176.82000732421875,179.8300018310547,116000,179.8300018310547
2020-10-09,182.6699981689453,180.05999755859375,180.8800048828125,181.02999877929688,130700,181.02999877929688
2020-10-12,184.55999755859375,181.3300018310547,183.00999450683594,181.91000366210938,225400,181.91000366210938
2020-10-13,185.80999755859375,181.4499969482422,182.3000030517578,183.85000610351562,221000,183.85000610351562
2020-10-14,185.77999877929688,180.25,183.85000610351562,181.89999389648438,132200,181.89999389648438
2020-10-15,187.60000610351562,178.99000549316406,180.5800018310547,185.97000122070312,312600,185.97000122070312
2020-10-16,187.0,181.00999450683594,186.30999755859375,183.30999755859375,173500,183.30999755859375
2020-10-19,187.44000244140625,182.0399932861328,184.0,186.5,416400,186.5
2020-10-20,193.5,186.0,188.58999633789062,192.52000427246094,415000,192.52000427246094
2020-10-21,195.39999389648438,190.52000427246094,192.38999938964844,191.6999969482422,272300,191.6999969482422
2020-10-22,200.42999267578125,192.19000244140625,192.19000244140625,198.0800018310547,298000,198.0800018310547
2020-10-23,202.3000030517578,195.69000244140625,197.5399932861328,200.17999267578125,335400,200.17999267578125
2020-10-26,198.07000732421875,192.8000030517578,197.57000732421875,195.3300018310547,191600,195.3300018310547
2020-10-27,202.5800018310547,196.0399932861328,196.0399932861328,201.7899932861328,222700,201.7899932861328
2020-10-28,199.72999572753906,185.08999633789062,197.4199981689453,185.38999938964844,384000,185.38999938964844
2020-10-29,188.41000366210938,183.44000244140625,186.5399932861328,187.0500030517578,479600,187.0500030517578
2020-10-30,188.75999450683594,173.47000122070312,180.0,185.9600067138672,472400,185.9600067138672
2020-11-02,191.82000732421875,187.07000732421875,189.44000244140625,190.64999389648438,231100,190.64999389648438
