Date,High,Low,Open,Close,Volume,Adj Close
2020-07-20,36.0099983215332,35.2400016784668,35.90999984741211,35.439998626708984,729600.0,35.24603271484375
2020-07-21,36.83000183105469,35.540000915527344,35.70000076293945,36.45000076293945,863300.0,36.25050735473633
2020-07-22,36.72999954223633,35.83000183105469,35.970001220703125,36.66999816894531,603400.0,36.469303131103516
2020-07-23,37.27000045776367,36.56999969482422,36.630001068115234,37.060001373291016,544300.0,36.85717010498047
2020-07-24,37.540000915527344,36.77000045776367,37.290000915527344,36.869998931884766,751300.0,36.668209075927734
2020-07-27,36.66999816894531,35.939998626708984,36.66999816894531,36.279998779296875,493200.0,36.08143615722656
2020-07-28,36.630001068115234,36.040000915527344,36.130001068115234,36.380001068115234,721500.0,36.18089294433594
2020-07-29,37.459999084472656,36.400001525878906,36.400001525878906,37.369998931884766,683100.0,37.165470123291016
2020-07-30,36.900001525878906,35.79999923706055,36.349998474121094,36.529998779296875,636600.0,36.3300666809082
2020-07-31,36.58000183105469,35.75,36.5099983215332,36.40999984741211,655700.0,36.210723876953125
2020-08-03,36.04999923706055,33.70000076293945,33.97999954223633,35.599998474121094,1471700.0,35.40515899658203
2020-08-04,35.779998779296875,35.099998474121094,35.5,35.380001068115234,904700.0,35.18636703491211
2020-08-05,36.880001068115234,35.810001373291016,36.029998779296875,36.47999954223633,897300.0,36.280338287353516
2020-08-06,37.18000030517578,36.25,36.25,36.5099983215332,767900.0,36.310176849365234
2020-08-07,37.790000915527344,36.380001068115234,36.380001068115234,37.7599983215332,605000.0,37.55333709716797
2020-08-10,38.79999923706055,37.86000061035156,37.959999084472656,38.599998474121094,804400.0,38.388736724853516
2020-08-11,40.18000030517578,38.58000183105469,39.58000183105469,38.61000061035156,1215600.0,38.398681640625
2020-08-12,39.439998626708984,38.0099983215332,39.400001525878906,38.13999938964844,781700.0,37.93125534057617
2020-08-13,38.33000183105469,37.290000915527344,37.58000183105469,37.86000061035156,541100.0,37.65279006958008
2020-08-14,38.060001373291016,37.31999969482422,37.4900016784668,37.61000061035156,577900.0,37.40415954589844
